il,ilce,ilce-il,yil,ay,satis
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2017,2,175
Balıkesir,Bandırma,Bandırma (Balıkesir),2017,2,263
Balıkesir,Bigadiç,Bigadiç (Balıkesir),2017,2,56
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2017,2,161
Balıkesir,Edremit,Edremit (Balıkesir),2017,2,572
Balıkesir,Erdek,Erdek (Balıkesir),2017,2,96
Balıkesir,Gömeç,Gömeç (Balıkesir),2017,2,48
Balıkesir,Gönen,Gönen (Balıkesir),2017,2,64
Balıkesir,Havran,Havran (Balıkesir),2017,2,20
Balıkesir,Karesi,Karesi (Balıkesir),2017,2,171
Balıkesir,Marmara,Marmara (Balıkesir),2017,2,25
Balıkesir,Susurluk,Susurluk (Balıkesir),2017,2,41
Bartın,Merkez,Merkez (Bartın),2017,2,233
Batman,Merkez,Merkez (Batman),2017,2,302
Bayburt,Merkez,Merkez (Bayburt),2017,2,30
Bilecik,Bozüyük,Bozüyük (Bilecik),2017,2,100
Bilecik,Merkez,Merkez (Bilecik),2017,2,234
Bingöl,Genç,Genç (Bingöl),2017,2,25
Bingöl,Merkez,Merkez (Bingöl),2017,2,142
Bitlis,Ahlat,Ahlat (Bitlis),2017,2,36
Bitlis,Merkez,Merkez (Bitlis),2017,2,35
Bolu,Gerede,Gerede (Bolu),2017,2,31
Bolu,Merkez,Merkez (Bolu),2017,2,328
Bolu,Mudurnu,Mudurnu (Bolu),2017,2,51
Burdur,Bucak,Bucak (Burdur),2017,2,46
Burdur,Merkez,Merkez (Burdur),2017,2,181
Bursa,Gemlik,Gemlik (Bursa),2017,2,304
Bursa,Gürsu,Gürsu (Bursa),2017,2,104
Bursa,İnegöl,İnegöl (Bursa),2017,2,331
Bursa,İznik,İznik (Bursa),2017,2,45
Bursa,Karacabey,Karacabey (Bursa),2017,2,123
Bursa,Kestel,Kestel (Bursa),2017,2,129
Bursa,Mudanya,Mudanya (Bursa),2017,2,409
Bursa,Mustafakemalpaşa,Mustafakemalpaşa (Bursa),2017,2,102
Bursa,Nilüfer,Nilüfer (Bursa),2017,2,1118
Bursa,Orhangazi,Orhangazi (Bursa),2017,2,101
Bursa,Osmangazi,Osmangazi (Bursa),2017,2,823
Bursa,Yenişehir,Yenişehir (Bursa),2017,2,86
Bursa,Yıldırım,Yıldırım (Bursa),2017,2,372
Çanakkale,Ayvacık,Ayvacık (Çanakkale),2017,2,67
Çanakkale,Biga,Biga (Çanakkale),2017,2,115
Çanakkale,Çan,Çan (Çanakkale),2017,2,33
Çanakkale,Ezine,Ezine (Çanakkale),2017,2,30
Çanakkale,Gelibolu,Gelibolu (Çanakkale),2017,2,95
Çanakkale,Gökçeada,Gökçeada (Çanakkale),2017,2,23
Çanakkale,Lapseki,Lapseki (Çanakkale),2017,2,44
Çanakkale,Merkez,Merkez (Çanakkale),2017,2,473
Çankırı,Merkez,Merkez (Çankırı),2017,2,121
Çorum,Merkez,Merkez (Çorum),2017,2,524
Çorum,Osmancık,Osmancık (Çorum),2017,2,32
Çorum,Sungurlu,Sungurlu (Çorum),2017,2,34
Denizli,Acıpayam,Acıpayam (Denizli),2017,2,40
Denizli,Buldan,Buldan (Denizli),2017,2,29
Denizli,Kale,Kale (Denizli),2017,2,21
Denizli,Merkezefendi,Merkezefendi (Denizli),2017,2,578
Denizli,Pamukkale,Pamukkale (Denizli),2017,2,617
Denizli,Sarayköy,Sarayköy (Denizli),2017,2,39
Diyarbakır,Bağlar,Bağlar (Diyarbakır),2017,2,332
Diyarbakır,Ergani,Ergani (Diyarbakır),2017,2,55
Diyarbakır,Kayapınar,Kayapınar (Diyarbakır),2017,2,732
Diyarbakır,Silvan,Silvan (Diyarbakır),2017,2,39
Diyarbakır,Yenişehir,Yenişehir (Diyarbakır),2017,2,152
Düzce,Akçakoca,Akçakoca (Düzce),2017,2,55
Düzce,Cumayeri,Cumayeri (Düzce),2017,2,29
Düzce,Gümüşova,Gümüşova (Düzce),2017,2,23
Düzce,Merkez,Merkez (Düzce),2017,2,398
Edirne,Enez,Enez (Edirne),2017,2,34
Edirne,Keşan,Keşan (Edirne),2017,2,127
Edirne,Merkez,Merkez (Edirne),2017,2,317
Edirne,Uzunköprü,Uzunköprü (Edirne),2017,2,61
Elazığ,Kovancılar,Kovancılar (Elazığ),2017,2,34
Elazığ,Merkez,Merkez (Elazığ),2017,2,664
Erzincan,Merkez,Merkez (Erzincan),2017,2,118
Erzurum,Aziziye,Aziziye (Erzurum),2017,2,79
Erzurum,Oltu,Oltu (Erzurum),2017,2,58
Erzurum,Palandöken,Palandöken (Erzurum),2017,2,143
Erzurum,Yakutiye,Yakutiye (Erzurum),2017,2,201
Eskişehir,Odunpazarı,Odunpazarı (Eskişehir),2017,2,836
Eskişehir,Tepebaşı,Tepebaşı (Eskişehir),2017,2,1036
Gaziantep,İslahiye,İslahiye (Gaziantep),2017,2,29
Gaziantep,Nizip,Nizip (Gaziantep),2017,2,136
Gaziantep,Nurdağı,Nurdağı (Gaziantep),2017,2,36
Gaziantep,Oğuzeli,Oğuzeli (Gaziantep),2017,2,57
Gaziantep,Şahinbey,Şahinbey (Gaziantep),2017,2,1113
Gaziantep,Şehitkamil,Şehitkamil (Gaziantep),2017,2,676
Giresun,Bulancak,Bulancak (Giresun),2017,2,69
Giresun,Görele,Görele (Giresun),2017,2,27
Giresun,Merkez,Merkez (Giresun),2017,2,170
Giresun,Piraziz,Piraziz (Giresun),2017,2,20
Giresun,Tirebolu,Tirebolu (Giresun),2017,2,30
Gümüşhane,Kelkit,Kelkit (Gümüşhane),2017,2,27
Gümüşhane,Merkez,Merkez (Gümüşhane),2017,2,25
Gümüşhane,Torul,Torul (Gümüşhane),2017,2,21
Hatay,Antakya,Antakya (Hatay),2017,2,351
Hatay,Arsuz,Arsuz (Hatay),2017,2,95
Hatay,Belen,Belen (Hatay),2017,2,69
Hatay,Defne,Defne (Hatay),2017,2,212
Hatay,Dörtyol,Dörtyol (Hatay),2017,2,102
Hatay,Erzin,Erzin (Hatay),2017,2,26
Hatay,Hassa,Hassa (Hatay),2017,2,27
Hatay,İskenderun,İskenderun (Hatay),2017,2,435
Hatay,Kırıkhan,Kırıkhan (Hatay),2017,2,154
Hatay,Payas,Payas (Hatay),2017,2,34
Hatay,Reyhanlı,Reyhanlı (Hatay),2017,2,75
Hatay,Samandağ,Samandağ (Hatay),2017,2,43
Iğdır,Merkez,Merkez (Iğdır),2017,2,58
Isparta,Eğirdir,Eğirdir (Isparta),2017,2,20
Isparta,Merkez,Merkez (Isparta),2017,2,373
İstanbul,Arnavutköy,Arnavutköy (İstanbul),2017,2,281
İstanbul,Ataşehir,Ataşehir (İstanbul),2017,2,453
İstanbul,Avcılar,Avcılar (İstanbul),2017,2,460
İstanbul,Bağcılar,Bağcılar (İstanbul),2017,2,283
İstanbul,Bahçelievler,Bahçelievler (İstanbul),2017,2,586
İstanbul,Bakırköy,Bakırköy (İstanbul),2017,2,276
İstanbul,Başakşehir,Başakşehir (İstanbul),2017,2,509
İstanbul,Bayrampaşa,Bayrampaşa (İstanbul),2017,2,228
İstanbul,Beşiktaş,Beşiktaş (İstanbul),2017,2,136
İstanbul,Beykoz,Beykoz (İstanbul),2017,2,27
İstanbul,Beylikdüzü,Beylikdüzü (İstanbul),2017,2,877
İstanbul,Beyoğlu,Beyoğlu (İstanbul),2017,2,152
İstanbul,Büyükçekmece,Büyükçekmece (İstanbul),2017,2,331
İstanbul,Çatalca,Çatalca (İstanbul),2017,2,103
İstanbul,Çekmeköy,Çekmeköy (İstanbul),2017,2,381
İstanbul,Esenler,Esenler (İstanbul),2017,2,284
İstanbul,Esenyurt,Esenyurt (İstanbul),2017,2,3393
İstanbul,Eyüp,Eyüp (İstanbul),2017,2,371
İstanbul,Fatih,Fatih (İstanbul),2017,2,281
İstanbul,Gaziosmanpaşa,Gaziosmanpaşa (İstanbul),2017,2,383
İstanbul,Güngören,Güngören (İstanbul),2017,2,159
İstanbul,Kadıköy,Kadıköy (İstanbul),2017,2,679
İstanbul,Kağıthane,Kağıthane (İstanbul),2017,2,513
İstanbul,Kartal,Kartal (İstanbul),2017,2,627
İstanbul,Küçükçekmece,Küçükçekmece (İstanbul),2017,2,657
İstanbul,Maltepe,Maltepe (İstanbul),2017,2,548
İstanbul,Pendik,Pendik (İstanbul),2017,2,779
İstanbul,Sancaktepe,Sancaktepe (İstanbul),2017,2,836
İstanbul,Sarıyer,Sarıyer (İstanbul),2017,2,142
İstanbul,Şile,Şile (İstanbul),2017,2,35
İstanbul,Silivri,Silivri (İstanbul),2017,2,356
İstanbul,Şişli,Şişli (İstanbul),2017,2,223
İstanbul,Sultanbeyli,Sultanbeyli (İstanbul),2017,2,199
İstanbul,Sultangazi,Sultangazi (İstanbul),2017,2,443
İstanbul,Tuzla,Tuzla (İstanbul),2017,2,650
İstanbul,Ümraniye,Ümraniye (İstanbul),2017,2,623
İstanbul,Üsküdar,Üsküdar (İstanbul),2017,2,304
İstanbul,Zeytinburnu,Zeytinburnu (İstanbul),2017,2,203
İzmir,Aliağa,Aliağa (İzmir),2017,2,124
İzmir,Balçova,Balçova (İzmir),2017,2,139
İzmir,Bayraklı,Bayraklı (İzmir),2017,2,327
İzmir,Bergama,Bergama (İzmir),2017,2,119
İzmir,Bornova,Bornova (İzmir),2017,2,353
İzmir,Buca,Buca (İzmir),2017,2,789
İzmir,Çeşme,Çeşme (İzmir),2017,2,62
İzmir,Çiğli,Çiğli (İzmir),2017,2,394
İzmir,Dikili,Dikili (İzmir),2017,2,197
İzmir,Foça,Foça (İzmir),2017,2,96
İzmir,Gaziemir,Gaziemir (İzmir),2017,2,156
İzmir,Güzelbahçe,Güzelbahçe (İzmir),2017,2,54
İzmir,Karabağlar,Karabağlar (İzmir),2017,2,530
İzmir,Karaburun,Karaburun (İzmir),2017,2,51
İzmir,Karşıyaka,Karşıyaka (İzmir),2017,2,752
İzmir,Kemalpaşa,Kemalpaşa (İzmir),2017,2,98
İzmir,Konak,Konak (İzmir),2017,2,342
İzmir,Menderes,Menderes (İzmir),2017,2,183
İzmir,Menemen,Menemen (İzmir),2017,2,395
İzmir,Narlıdere,Narlıdere (İzmir),2017,2,86
İzmir,Ödemiş,Ödemiş (İzmir),2017,2,135
İzmir,Seferihisar,Seferihisar (İzmir),2017,2,170
İzmir,Selçuk,Selçuk (İzmir),2017,2,53
İzmir,Tire,Tire (İzmir),2017,2,98
İzmir,Torbalı,Torbalı (İzmir),2017,2,457
İzmir,Urla,Urla (İzmir),2017,2,100
Kahramanmaraş,Afşin,Afşin (Kahramanmaraş),2017,2,36
Kahramanmaraş,Dulkadiroğlu,Dulkadiroğlu (Kahramanmaraş),2017,2,167
Kahramanmaraş,Elbistan,Elbistan (Kahramanmaraş),2017,2,160
Kahramanmaraş,Onikişubat,Onikişubat (Kahramanmaraş),2017,2,607
Kahramanmaraş,Pazarcık,Pazarcık (Kahramanmaraş),2017,2,43
Karabük,Merkez,Merkez (Karabük),2017,2,251
Karabük,Safranbolu,Safranbolu (Karabük),2017,2,107
Karaman,Merkez,Merkez (Karaman),2017,2,219
Kars,Merkez,Merkez (Kars),2017,2,99
Kastamonu,Cide,Cide (Kastamonu),2017,2,39
Kastamonu,Merkez,Merkez (Kastamonu),2017,2,278
Kastamonu,Taşköprü,Taşköprü (Kastamonu),2017,2,26
Kastamonu,Tosya,Tosya (Kastamonu),2017,2,43
Kayseri,Develi,Develi (Kayseri),2017,2,38
Kayseri,Kocasinan,Kocasinan (Kayseri),2017,2,602
Kayseri,Melikgazi,Melikgazi (Kayseri),2017,2,943
Kayseri,Talas,Talas (Kayseri),2017,2,498
Kayseri,Yahyalı,Yahyalı (Kayseri),2017,2,20
Kilis,Merkez,Merkez (Kilis),2017,2,187
Kırıkkale,Merkez,Merkez (Kırıkkale),2017,2,325
Kırıkkale,Yahşihan,Yahşihan (Kırıkkale),2017,2,119
Kırklareli,Babaeski,Babaeski (Kırklareli),2017,2,28
Kırklareli,Lüleburgaz,Lüleburgaz (Kırklareli),2017,2,198
Kırklareli,Merkez,Merkez (Kırklareli),2017,2,285
Kırklareli,Vize,Vize (Kırklareli),2017,2,24
Kırşehir,Kaman,Kaman (Kırşehir),2017,2,20
Kırşehir,Merkez,Merkez (Kırşehir),2017,2,217
Kırşehir,Mucur,Mucur (Kırşehir),2017,2,33
Kocaeli,Başiskele,Başiskele (Kocaeli),2017,2,282
Kocaeli,Çayırova,Çayırova (Kocaeli),2017,2,56
Kocaeli,Darıca,Darıca (Kocaeli),2017,2,227
Kocaeli,Derince,Derince (Kocaeli),2017,2,250
Kocaeli,Gebze,Gebze (Kocaeli),2017,2,606
Kocaeli,Gölcük,Gölcük (Kocaeli),2017,2,375
Kocaeli,İzmit,İzmit (Kocaeli),2017,2,539
Kocaeli,Kandıra,Kandıra (Kocaeli),2017,2,44
Kocaeli,Karamürsel,Karamürsel (Kocaeli),2017,2,50
Kocaeli,Kartepe,Kartepe (Kocaeli),2017,2,177
Kocaeli,Körfez,Körfez (Kocaeli),2017,2,205
Konya,Akşehir,Akşehir (Konya),2017,2,77
Konya,Beyşehir,Beyşehir (Konya),2017,2,64
Konya,Cihanbeyli,Cihanbeyli (Konya),2017,2,26
Konya,Çumra,Çumra (Konya),2017,2,23
Konya,Ereğli,Ereğli (Konya),2017,2,199
Konya,Ilgın,Ilgın (Konya),2017,2,29
Konya,Karapınar,Karapınar (Konya),2017,2,34
Konya,Karatay,Karatay (Konya),2017,2,406
Konya,Kulu,Kulu (Konya),2017,2,28
Konya,Meram,Meram (Konya),2017,2,232
Konya,Selçuklu,Selçuklu (Konya),2017,2,1089
Konya,Seydişehir,Seydişehir (Konya),2017,2,34
Kütahya,Gediz,Gediz (Kütahya),2017,2,21
Kütahya,Merkez,Merkez (Kütahya),2017,2,419
Kütahya,Simav,Simav (Kütahya),2017,2,30
Kütahya,Tavşanlı,Tavşanlı (Kütahya),2017,2,74
Malatya,Battalgazi,Battalgazi (Malatya),2017,2,340
Malatya,Yeşilyurt,Yeşilyurt (Malatya),2017,2,477
Manisa,Akhisar,Akhisar (Manisa),2017,2,183
Manisa,Alaşehir,Alaşehir (Manisa),2017,2,86
Manisa,Kırkağaç,Kırkağaç (Manisa),2017,2,23
Manisa,Kula,Kula (Manisa),2017,2,21
Manisa,Salihli,Salihli (Manisa),2017,2,188
Manisa,Saruhanlı,Saruhanlı (Manisa),2017,2,53
Manisa,Şehzadeler,Şehzadeler (Manisa),2017,2,197
Manisa,Soma,Soma (Manisa),2017,2,140
Manisa,Turgutlu,Turgutlu (Manisa),2017,2,579
Manisa,Yunusemre,Yunusemre (Manisa),2017,2,537
Mardin,Artuklu,Artuklu (Mardin),2017,2,231
Mardin,Kızıltepe,Kızıltepe (Mardin),2017,2,184
Mardin,Midyat,Midyat (Mardin),2017,2,111
Mardin,Nusaybin,Nusaybin (Mardin),2017,2,23
Mersin,Akdeniz,Akdeniz (Mersin),2017,2,168
Mersin,Anamur,Anamur (Mersin),2017,2,92
Mersin,Bozyazı,Bozyazı (Mersin),2017,2,22
Mersin,Erdemli,Erdemli (Mersin),2017,2,474
Mersin,Mezitli,Mezitli (Mersin),2017,2,662
Mersin,Mut,Mut (Mersin),2017,2,36
Mersin,Silifke,Silifke (Mersin),2017,2,173
Mersin,Tarsus,Tarsus (Mersin),2017,2,219
Mersin,Toroslar,Toroslar (Mersin),2017,2,249
Mersin,Yenişehir,Yenişehir (Mersin),2017,2,640
Muğla,Bodrum,Bodrum (Muğla),2017,2,403
Muğla,Dalaman,Dalaman (Muğla),2017,2,50
Muğla,Datça,Datça (Muğla),2017,2,47
Muğla,Fethiye,Fethiye (Muğla),2017,2,230
Muğla,Köyceğiz,Köyceğiz (Muğla),2017,2,20
Muğla,Marmaris,Marmaris (Muğla),2017,2,96
Muğla,Menteşe,Menteşe (Muğla),2017,2,103
Muğla,Milas,Milas (Muğla),2017,2,177
Muğla,Ortaca,Ortaca (Muğla),2017,2,77
Muğla,Ula,Ula (Muğla),2017,2,50
Muş,Merkez,Merkez (Muş),2017,2,75
Nevşehir,Merkez,Merkez (Nevşehir),2017,2,153
Niğde,Bor,Bor (Niğde),2017,2,45
Niğde,Merkez,Merkez (Niğde),2017,2,258
Niğde,Ulukışla,Ulukışla (Niğde),2017,2,66
Ordu,Altınordu,Altınordu (Ordu),2017,2,327
Ordu,Fatsa,Fatsa (Ordu),2017,2,162
Ordu,Ünye,Ünye (Ordu),2017,2,136
Osmaniye,Düziçi,Düziçi (Osmaniye),2017,2,46
Osmaniye,Kadirli,Kadirli (Osmaniye),2017,2,119
Osmaniye,Merkez,Merkez (Osmaniye),2017,2,305
Rize,Ardeşen,Ardeşen (Rize),2017,2,30
Rize,Çayeli,Çayeli (Rize),2017,2,28
Rize,Merkez,Merkez (Rize),2017,2,153
Rize,Pazar,Pazar (Rize),2017,2,22
Sakarya,Adapazarı,Adapazarı (Sakarya),2017,2,380
Sakarya,Akyazı,Akyazı (Sakarya),2017,2,129
Sakarya,Arifiye,Arifiye (Sakarya),2017,2,36
Sakarya,Erenler,Erenler (Sakarya),2017,2,134
Sakarya,Ferizli,Ferizli (Sakarya),2017,2,54
Sakarya,Geyve,Geyve (Sakarya),2017,2,34
Sakarya,Hendek,Hendek (Sakarya),2017,2,100
Sakarya,Karasu,Karasu (Sakarya),2017,2,370
Sakarya,Kocaali,Kocaali (Sakarya),2017,2,26
Sakarya,Sapanca,Sapanca (Sakarya),2017,2,68
Sakarya,Serdivan,Serdivan (Sakarya),2017,2,310
Sakarya,Taraklı,Taraklı (Sakarya),2017,2,22
Samsun,Alaçam,Alaçam (Samsun),2017,2,20
Samsun,Atakum,Atakum (Samsun),2017,2,679
Samsun,Bafra,Bafra (Samsun),2017,2,128
Samsun,Canik,Canik (Samsun),2017,2,103
Samsun,Çarşamba,Çarşamba (Samsun),2017,2,66
Samsun,Havza,Havza (Samsun),2017,2,20
Samsun,İlkadım,İlkadım (Samsun),2017,2,439
Samsun,Tekkeköy,Tekkeköy (Samsun),2017,2,70
Samsun,Terme,Terme (Samsun),2017,2,33
Samsun,Vezirköprü,Vezirköprü (Samsun),2017,2,38
Şanlıurfa,Birecik,Birecik (Şanlıurfa),2017,2,38
Şanlıurfa,Siverek,Siverek (Şanlıurfa),2017,2,83
Şanlıurfa,Viranşehir,Viranşehir (Şanlıurfa),2017,2,97
Siirt,Kurtalan,Kurtalan (Siirt),2017,2,22
Siirt,Merkez,Merkez (Siirt),2017,2,106
Sinop,Boyabat,Boyabat (Sinop),2017,2,57
Sinop,Gerze,Gerze (Sinop),2017,2,63
Sinop,Merkez,Merkez (Sinop),2017,2,69
Şırnak,Cizre,Cizre (Şırnak),2017,2,22
Sivas,Merkez,Merkez (Sivas),2017,2,585
Sivas,Şarkışla,Şarkışla (Sivas),2017,2,33
Tekirdağ,Çerkezköy,Çerkezköy (Tekirdağ),2017,2,537
Tekirdağ,Çorlu,Çorlu (Tekirdağ),2017,2,556
Tekirdağ,Ergene,Ergene (Tekirdağ),2017,2,69
Tekirdağ,Hayrabolu,Hayrabolu (Tekirdağ),2017,2,30
Tekirdağ,Kapaklı,Kapaklı (Tekirdağ),2017,2,246
Tekirdağ,Malkara,Malkara (Tekirdağ),2017,2,62
Tekirdağ,Marmaraereğlisi,Marmaraereğlisi (Tekirdağ),2017,2,259
Tekirdağ,Muratlı,Muratlı (Tekirdağ),2017,2,55
Tekirdağ,Saray,Saray (Tekirdağ),2017,2,47
Tekirdağ,Şarköy,Şarköy (Tekirdağ),2017,2,183
Tekirdağ,Süleymanpaşa,Süleymanpaşa (Tekirdağ),2017,2,456
Tokat,Erbaa,Erbaa (Tokat),2017,2,55
Tokat,Merkez,Merkez (Tokat),2017,2,189
Tokat,Niksar,Niksar (Tokat),2017,2,35
Tokat,Turhal,Turhal (Tokat),2017,2,54
Tokat,Zile,Zile (Tokat),2017,2,57
Trabzon,Akçaabat,Akçaabat (Trabzon),2017,2,193
Trabzon,Araklı,Araklı (Trabzon),2017,2,34
Trabzon,Arsin,Arsin (Trabzon),2017,2,49
Trabzon,Beşikdüzü,Beşikdüzü (Trabzon),2017,2,22
Trabzon,Of,Of (Trabzon),2017,2,26
Trabzon,Ortahisar,Ortahisar (Trabzon),2017,2,372
Trabzon,Vakfıkebir,Vakfıkebir (Trabzon),2017,2,26
Trabzon,Yomra,Yomra (Trabzon),2017,2,145
Tunceli,Merkez,Merkez (Tunceli),2017,2,43
Uşak,Eşme,Eşme (Uşak),2017,2,20
Uşak,Merkez,Merkez (Uşak),2017,2,474
Van,Erciş,Erciş (Van),2017,2,15
Van,İpekyolu,İpekyolu (Van),2017,2,280
Van,Tuşba,Tuşba (Van),2017,2,23
Yalova,Altınova,Altınova (Yalova),2017,2,33
Yalova,Armutlu,Armutlu (Yalova),2017,2,151
Yalova,Çiftlikköy,Çiftlikköy (Yalova),2017,2,90
Yalova,Çınarcık,Çınarcık (Yalova),2017,2,208
Yalova,Merkez,Merkez (Yalova),2017,2,241
Yalova,Termal,Termal (Yalova),2017,2,22
Yozgat,Merkez,Merkez (Yozgat),2017,2,118
Yozgat,Sarıkaya,Sarıkaya (Yozgat),2017,2,30
Yozgat,Sorgun,Sorgun (Yozgat),2017,2,86
Yozgat,Yerköy,Yerköy (Yozgat),2017,2,57
Zonguldak,Alaplı,Alaplı (Zonguldak),2017,2,39
Zonguldak,Devrek,Devrek (Zonguldak),2017,2,35
Zonguldak,Ereğli,Ereğli (Zonguldak),2017,2,193
Zonguldak,Merkez,Merkez (Zonguldak),2017,2,207
Adana,Ceyhan,Ceyhan (Adana),2017,3,178
Adana,Çukurova,Çukurova (Adana),2017,3,881
Adana,Karataş,Karataş (Adana),2017,3,80
Adana,Kozan,Kozan (Adana),2017,3,83
Adana,Pozantı,Pozantı (Adana),2017,3,20
Adana,Sarıçam,Sarıçam (Adana),2017,3,726
Adana,Seyhan,Seyhan (Adana),2017,3,988
Adana,Yumurtalık,Yumurtalık (Adana),2017,3,43
Adana,Yüreğir,Yüreğir (Adana),2017,3,173
Adıyaman,Besni,Besni (Adıyaman),2017,3,91
Adıyaman,Gölbaşı,Gölbaşı (Adıyaman),2017,3,56
Adıyaman,Kahta,Kahta (Adıyaman),2017,3,51
Adıyaman,Merkez,Merkez (Adıyaman),2017,3,313
Afyonkarahisar,Bolvadin,Bolvadin (Afyonkarahisar),2017,3,25
Afyonkarahisar,Dinar,Dinar (Afyonkarahisar),2017,3,48
Afyonkarahisar,İhsaniye,İhsaniye (Afyonkarahisar),2017,3,164
Afyonkarahisar,Merkez,Merkez (Afyonkarahisar),2017,3,477
Afyonkarahisar,Sandıklı,Sandıklı (Afyonkarahisar),2017,3,80
Ağrı,Doğubayazıt,Doğubayazıt (Ağrı),2017,3,98
Ağrı,Merkez,Merkez (Ağrı),2017,3,105
Aksaray,Merkez,Merkez (Aksaray),2017,3,462
Amasya,Merkez,Merkez (Amasya),2017,3,248
Amasya,Merzifon,Merzifon (Amasya),2017,3,122
Amasya,Suluova,Suluova (Amasya),2017,3,20
Ankara,Akyurt,Akyurt (Ankara),2017,3,120
Ankara,Altındağ,Altındağ (Ankara),2017,3,1166
Ankara,Ayaş,Ayaş (Ankara),2017,3,184
Ankara,Bala,Bala (Ankara),2017,3,35
Ankara,Beypazarı,Beypazarı (Ankara),2017,3,182
Ankara,Çankaya,Çankaya (Ankara),2017,3,2448
Ankara,Çubuk,Çubuk (Ankara),2017,3,198
Ankara,Elmadağ,Elmadağ (Ankara),2017,3,51
Ankara,Etimesgut,Etimesgut (Ankara),2017,3,1603
Ankara,Gölbaşı,Gölbaşı (Ankara),2017,3,267
Ankara,Güdül,Güdül (Ankara),2017,3,146
Ankara,Haymana,Haymana (Ankara),2017,3,53
Ankara,Kahramankazan,Kahramankazan (Ankara),2017,3,104
Ankara,Keçiören,Keçiören (Ankara),2017,3,2619
Ankara,Kızılcahamam,Kızılcahamam (Ankara),2017,3,77
Ankara,Mamak,Mamak (Ankara),2017,3,2004
Ankara,Polatlı,Polatlı (Ankara),2017,3,242
Ankara,Pursaklar,Pursaklar (Ankara),2017,3,431
Ankara,Şereflikoçhisar,Şereflikoçhisar (Ankara),2017,3,51
Ankara,Sincan,Sincan (Ankara),2017,3,1309
Ankara,Yenimahalle,Yenimahalle (Ankara),2017,3,1692
Antalya,Aksu,Aksu (Antalya),2017,3,105
Antalya,Alanya,Alanya (Antalya),2017,3,991
Antalya,Döşemealtı,Döşemealtı (Antalya),2017,3,143
Antalya,Elmalı,Elmalı (Antalya),2017,3,24
Antalya,Finike,Finike (Antalya),2017,3,56
Antalya,Gazipaşa,Gazipaşa (Antalya),2017,3,50
Antalya,Kaş,Kaş (Antalya),2017,3,23
Antalya,Kemer,Kemer (Antalya),2017,3,38
Antalya,Kepez,Kepez (Antalya),2017,3,1467
Antalya,Konyaaltı,Konyaaltı (Antalya),2017,3,618
Antalya,Korkuteli,Korkuteli (Antalya),2017,3,126
Antalya,Kumluca,Kumluca (Antalya),2017,3,78
Antalya,Manavgat,Manavgat (Antalya),2017,3,355
Antalya,Muratpaşa,Muratpaşa (Antalya),2017,3,1227
Antalya,Serik,Serik (Antalya),2017,3,188
Artvin,Arhavi,Arhavi (Artvin),2017,3,27
Artvin,Hopa,Hopa (Artvin),2017,3,58
Artvin,Merkez,Merkez (Artvin),2017,3,46
Aydın,Çine,Çine (Aydın),2017,3,40
Aydın,Didim,Didim (Aydın),2017,3,1039
Aydın,Efeler,Efeler (Aydın),2017,3,731
Aydın,Germencik,Germencik (Aydın),2017,3,33
Aydın,İncirliova,İncirliova (Aydın),2017,3,179
Aydın,Köşk,Köşk (Aydın),2017,3,45
Aydın,Kuşadası,Kuşadası (Aydın),2017,3,661
Aydın,Kuyucak,Kuyucak (Aydın),2017,3,20
Aydın,Nazilli,Nazilli (Aydın),2017,3,411
Aydın,Söke,Söke (Aydın),2017,3,250
Balıkesir,Altıeylül,Altıeylül (Balıkesir),2017,3,235
Balıkesir,Ayvalık,Ayvalık (Balıkesir),2017,3,264
Balıkesir,Bandırma,Bandırma (Balıkesir),2017,3,404
Balıkesir,Bigadiç,Bigadiç (Balıkesir),2017,3,87
Balıkesir,Burhaniye,Burhaniye (Balıkesir),2017,3,187
Balıkesir,Edremit,Edremit (Balıkesir),2017,3,843
Balıkesir,Erdek,Erdek (Balıkesir),2017,3,96
Balıkesir,Gömeç,Gömeç (Balıkesir),2017,3,62
Balıkesir,Gönen,Gönen (Balıkesir),2017,3,108
Balıkesir,Karesi,Karesi (Balıkesir),2017,3,236
Balıkesir,Manyas,Manyas (Balıkesir),2017,3,24
Balıkesir,Marmara,Marmara (Balıkesir),2017,3,21
Balıkesir,Susurluk,Susurluk (Balıkesir),2017,3,61
Bartın,Merkez,Merkez (Bartın),2017,3,217
Batman,Merkez,Merkez (Batman),2017,3,384
Bayburt,Merkez,Merkez (Bayburt),2017,3,39
Bilecik,Bozüyük,Bozüyük (Bilecik),2017,3,133
Bilecik,Merkez,Merkez (Bilecik),2017,3,246
Bingöl,Merkez,Merkez (Bingöl),2017,3,248
Bitlis,Ahlat,Ahlat (Bitlis),2017,3,24
Bitlis,Merkez,Merkez (Bitlis),2017,3,37
Bitlis,Tatvan,Tatvan (Bitlis),2017,3,29
Bolu,Gerede,Gerede (Bolu),2017,3,29
Bolu,Merkez,Merkez (Bolu),2017,3,523
Bolu,Mudurnu,Mudurnu (Bolu),2017,3,65
Burdur,Bucak,Bucak (Burdur),2017,3,57
Burdur,Gölhisar,Gölhisar (Burdur),2017,3,22
Burdur,Merkez,Merkez (Burdur),2017,3,212
Bursa,Gemlik,Gemlik (Bursa),2017,3,456
Bursa,Gürsu,Gürsu (Bursa),2017,3,106
